GEO_ID	REGION	DIVISION	STATEFP	STATENS	STUSPS	NAME	LAT	LON	"LAT,LON"	ADDRESS	STREET	CITY	COUNTRY
608	3	7	5	68085	AR	Arkansas	36.461321	-93.541896	"36.461321,-93.541896"	"County Road 420,Berryville,AR 72616,USA"	County Road 420	Berryville	USA
609	3	7	5	68085	AR	Arkansas	36.442813	-92.831962	"36.442813,-92.831962"	"Alabaster,Yellville,AR 72687,USA"	Alabaster	Yellville	USA
610	3	7	5	68085	AR	Arkansas	36.419639	-92.122448	"36.419639,-92.122448"	"2542-2842 Arkansas 87,Gepp,AR 72538,USA"	2542-2842 Arkansas 87	Gepp	USA
611	3	7	5	68085	AR	Arkansas	36.391803	-91.413447	"36.391803,-91.413447"	"109-199 Fire Tower Rd,Hardy,AR 72542,USA"	109-199 Fire Tower Rd	Hardy	USA
612	3	7	5	68085	AR	Arkansas	36.359312	-90.705052	"36.359312,-90.705052"	"911-1005 County Road 116,Biggers,AR 72413,USA"	911-1005 County Road 116	Biggers	USA
613	2	4	29	1779791	MO	Missouri	36.322172	-89.997356	"36.322172,-89.997356"	"23022-23098 State Highway 153,Holcomb,MO 63852,USA"	23022-23098 State Highway 153	Holcomb	USA
614	3	6	47	1325873	TN	Tennessee	36.280391	-89.290451	"36.280391,-89.290451"	"1936 Oak Ridge Rd,Obion,TN 38240,USA"	1936 Oak Ridge Rd	Obion	USA
615	3	6	47	1325873	TN	Tennessee	36.233979	-88.584429	"36.233979,-88.584429"	"826 Byrd Rd,Gleason,TN 38229,USA"	826 Byrd Rd	Gleason	USA
616	3	6	47	1325873	TN	Tennessee	36.182946	-87.87938	"36.182946,-87.87938"	"55 Jack Saunders Rd,Waverly,TN 37185,USA"	55 Jack Saunders Rd	Waverly	USA
617	3	6	47	1325873	TN	Tennessee	36.127301	-87.175394	"36.127301,-87.175394"	"1956 Taylortown Rd,White Bluff,TN 37187,USA"	1956 Taylortown Rd	White Bluff	USA
618	3	6	47	1325873	TN	Tennessee	36.067058	-86.47256	"36.067058,-86.47256"	"5339 Henley Rd,Mt Juliet,TN 37122,USA"	5339 Henley Rd	Mt Juliet	USA
619	3	6	47	1325873	TN	Tennessee	36.002229	-85.770967	"36.002229,-85.770967"	"574 Rolling Acres Rd,Smithville,TN 37166,USA"	574 Rolling Acres Rd	Smithville	USA
620	3	6	47	1325873	TN	Tennessee	35.932828	-85.070701	"35.932828,-85.070701"	"1600-1640 Spruce Loop,Crossville,TN 38555,USA"	1600-1640 Spruce Loop	Crossville	USA
621	3	6	47	1325873	TN	Tennessee	35.858869	-84.37185	"35.858869,-84.37185"	"231 Liles Rd,Lenoir City,TN 37771,USA"	231 Liles Rd	Lenoir City	USA
622	3	6	47	1325873	TN	Tennessee	35.780369	-83.674498	"35.780369,-83.674498"	"2600-2676 McMahan Sawmill Rd,Sevierville,TN 37862,USA"	2600-2676 McMahan Sawmill Rd	Sevierville	USA
623	3	5	37	1027616	NC	North Carolina	35.697344	-82.978729	"35.697344,-82.978729"	"35 High Country Ln,Pisgah National Forest,Clyde,NC 28721,USA"	35 High Country LnPisgah National Forest	Clyde	USA
624	3	5	37	1027616	NC	North Carolina	35.609812	-82.284626	"35.609812,-82.284626"	"301 Reservoir Rd,Black Mountain,NC 28711,USA"	301 Reservoir Rd	Black Mountain	USA
625	3	5	37	1027616	NC	North Carolina	35.517791	-81.592271	"35.517791,-81.592271"	"158 Ed Downs Rd,Casar,NC 28020,USA"	158 Ed Downs Rd	Casar	USA
626	3	5	37	1027616	NC	North Carolina	35.4213	-80.901745	"35.4213,-80.901745"	"16839 Hugh Torance Pkwy,Huntersville,NC 28078,USA"	16839 Hugh Torance Pkwy	Huntersville	USA
627	3	5	37	1027616	NC	North Carolina	35.32036	-80.213126	"35.32036,-80.213126"	"Bob White Ln,Albemarle,NC 28001,USA"	Bob White Ln	Albemarle	USA
628	3	5	37	1027616	NC	North Carolina	35.214993	-79.526491	"35.214993,-79.526491"	"6970-7140 State Highway 211,West End,NC 27376,USA"	6970-7140 State Highway 211	West End	USA
629	3	5	37	1027616	NC	North Carolina	35.105219	-78.841918	"35.105219,-78.841918"	"1447 Sweetie Rd,Fayetteville,NC 28312,USA"	1447 Sweetie Rd	Fayetteville	USA
630	3	5	37	1027616	NC	North Carolina	34.991063	-78.15948	"34.991063,-78.15948"	"245 McCallop Rd,Turkey,NC 28393,USA"	245 McCallop Rd	Turkey	USA
631	3	5	37	1027616	NC	North Carolina	34.872548	-77.479252	"34.872548,-77.479252"	"Unnamed Rd,Jacksonville,NC 28540,USA"	Unnamed Rd	Jacksonville	USA
632	3	5	37	1027616	NC	North Carolina	34.749698	-76.801304	"34.749698,-76.801304"	"300-454 Wildwood River Ridge Rd,Newport,NC 28570,USA"	300-454 Wildwood River Ridge Rd	Newport	USA
633	4	9	6	1779778	CA	California	34.462396	-119.450076	"34.462396,-119.450076"	"Murietta Juncal Rd,Los Padres National Forest,Ojai,CA 93023,USA"	Murietta Juncal RdLos Padres National Forest	Ojai	USA
634	4	9	6	1779778	CA	California	34.612313	-118.782745	"34.612313,-118.782745"	"Slide Peak Trail,Los Padres National Forest,Castaic,CA 91384,USA"	Slide Peak TrailLos Padres National Forest	Castaic	USA
635	4	9	6	1779778	CA	California	34.758028	-118.112671	"34.758028,-118.112671"	"10th St E,Lancaster,CA 93535,USA"	10th St E	Lancaster	USA
636	4	9	6	1779778	CA	California	34.899511	-117.439918	"34.899511,-117.439918"	"Unnamed Rd,CA,USA"		Unnamed Rd	USA
637	4	9	6	1779778	CA	California	35.036733	-116.76455	"35.036733,-116.76455"	"Coyote Lake Rd,Barstow,CA 92311,USA"	Coyote Lake Rd	Barstow	USA
638	4	9	6	1779778	CA	California	35.169666	-116.086633	"35.169666,-116.086633"	"Zzyzx Rd,Mojave National Preserve,CA,USA"	Zzyzx Rd	Mojave National Preserve	USA
639	4	9	6	1779778	CA	California	35.298282	-115.406236	"35.298282,-115.406236"	"101581-102239 Ivanpah Cima Rd,Mojave National Preserve,Nipton,CA 92364,USA"	101581-102239 Ivanpah Cima RdMojave National Preserve	Nipton	USA
640	4	8	32	1779793	NV	Nevada	35.422555	-114.723428	"35.422555,-114.723428"	"Unnamed Rd,Lake Mead National Recreation Area,Searchlight,NV 89046,USA"	Unnamed RdLake Mead National Recreation Area	Searchlight	USA
641	4	8	4	1779777	AZ	Arizona	35.542458	-114.03828	"35.542458,-114.03828"	"1810 E 15000 N St,Kingman,AZ 86409,USA"	1810 E 15000 N St	Kingman	USA
642	4	8	4	1779777	AZ	Arizona	35.657967	-113.350865	"35.657967,-113.350865"	"Unnamed Rd,Supai,AZ 86435,USA"	Unnamed Rd	Supai	USA
643	4	8	4	1779777	AZ	Arizona	35.769058	-112.661258	"35.769058,-112.661258"	"Unnamed Rd,Seligman,AZ 86337,USA"	Unnamed Rd	Seligman	USA
644	4	8	4	1779777	AZ	Arizona	35.875707	-111.969535	"35.875707,-111.969535"	"Fire Road 2736,Kaibab National Forest,AZ,USA"	Fire Road 2736	Kaibab National Forest	USA
645	4	8	4	1779777	AZ	Arizona	35.977892	-111.275774	"35.977892,-111.275774"	"Unnamed Rd,Tuba City,AZ 86045,USA"	Unnamed Rd	Tuba City	USA
646	4	8	4	1779777	AZ	Arizona	36.075591	-110.580053	"36.075591,-110.580053"	"Indn Route 62,Kykotsmovi Village,AZ 86039,USA"	Indn Route 62	Kykotsmovi Village	USA
647	4	8	4	1779777	AZ	Arizona	36.168784	-109.882454	"36.168784,-109.882454"	"Unnamed Rd,Blue Gap,AZ 86520,USA"	Unnamed Rd	Blue Gap	USA
648	4	8	4	1779777	AZ	Arizona	36.257451	-109.183059	"36.257451,-109.183059"	"Unnamed Rd,Tsaile,AZ 86556,USA"	Unnamed Rd	Tsaile	USA
649	4	8	35	897535	NM	New Mexico	36.341573	-108.48195	"36.341573,-108.48195"	"Rte 7295,Newcomb,NM 87455,USA"	Rte 7295	Newcomb	USA
650	4	8	35	897535	NM	New Mexico	36.421132	-107.779213	"36.421132,-107.779213"	"Unnamed Rd,Bloomfield,NM 87413,USA"	Unnamed Rd	Bloomfield	USA
651	4	8	35	897535	NM	New Mexico	36.496111	-107.074933	"36.496111,-107.074933"	"Unnamed Rd,Lindrith,NM 87029,USA"	Unnamed Rd	Lindrith	USA
652	4	8	35	897535	NM	New Mexico	36.566495	-106.369198	"36.566495,-106.369198"	"Unnamed Rd,Carson National Forest,Canjilon,NM 87515,USA"	Unnamed RdCarson National Forest	Canjilon	USA
653	4	8	35	897535	NM	New Mexico	36.632268	-105.662096	"36.632268,-105.662096"	"Forest 9 Rd,Carson National Forest,San Cristobal,NM 87564,USA"	Forest 9 RdCarson National Forest	San Cristobal	USA
654	4	8	35	897535	NM	New Mexico	36.693415	-104.953715	"36.693415,-104.953715"	"Cerrososo Rd,NM,USA"		Cerrososo Rd	USA
655	4	8	35	897535	NM	New Mexico	36.749925	-104.244147	"36.749925,-104.244147"	"State Highway 193,Raton,NM 87740,USA"	State Highway 193	Raton	USA
656	4	8	35	897535	NM	New Mexico	36.801784	-103.533482	"36.801784,-103.533482"	"Unnamed Rd,Des Moines,NM 88418,USA"	Unnamed Rd	Des Moines	USA
657	3	7	40	1102857	OK	Oklahoma	36.848982	-102.821812	"36.848982,-102.821812"	"N0120 Rd,Boise City,OK 73933,USA"	N0120 Rd	Boise City	USA
658	3	7	40	1102857	OK	Oklahoma	36.891508	-102.109231	"36.891508,-102.109231"	"E0080 Rd,Keyes,OK 73947,USA"	E0080 Rd	Keyes	USA
659	3	7	40	1102857	OK	Oklahoma	36.929354	-101.395831	"36.929354,-101.395831"	"N0900 Rd,Hooker,OK 73945,USA"	N0900 Rd	Hooker	USA
660	3	7	40	1102857	OK	Oklahoma	36.96251	-100.681708	"36.96251,-100.681708"	"Hollow E0030,Forgan,OK 73938,USA"	Hollow E0030	Forgan	USA
661	3	7	40	1102857	OK	Oklahoma	36.990971	-99.966956	"36.990971,-99.966956"	"Unnamed Rd,Rosston,OK 73855,USA"	Unnamed Rd	Rosston	USA
662	2	4	20	481813	KS	Kansas	37.014729	-99.25167	"37.014729,-99.25167"	"Unnamed Rd,Coldwater,KS 67029,USA"	Unnamed Rd	Coldwater	USA
663	2	4	20	481813	KS	Kansas	37.03378	-98.535946	"37.03378,-98.535946"	"Northstar Rd,Kiowa,KS 67070,USA"	Northstar Rd	Kiowa	USA
664	2	4	20	481813	KS	Kansas	37.048119	-97.81988	"37.048119,-97.81988"	"SE 120 Ave,Bluff City,KS 67018,USA"	SE 120 Ave	Bluff City	USA
665	2	4	20	481813	KS	Kansas	37.057744	-97.103568	"37.057744,-97.103568"	"3492-3496 U.S. 166,Arkansas City,KS 67005,USA"	3492-3496 U.S. 166	Arkansas City	USA
666	2	4	20	481813	KS	Kansas	37.062651	-96.387108	"37.062651,-96.387108"	"Frontier Rd,Cedar Vale,KS 67024,USA"	Frontier Rd	Cedar Vale	USA
667	2	4	20	481813	KS	Kansas	37.062841	-95.670595	"37.062841,-95.670595"	"County Road 4300,Coffeyville,KS 67337,USA"	County Road 4300	Coffeyville	USA
668	2	4	20	481813	KS	Kansas	37.058314	-94.954127	"37.058314,-94.954127"	"6001-6099 SW Black Jack Rd,Columbus,KS 66725,USA"	6001-6099 SW Black Jack Rd	Columbus	USA
669	2	4	29	1779791	MO	Missouri	37.049069	-94.2378	"37.049069,-94.2378"	"1776-1794 22U 3,Sarcoxie,MO 64862,USA"	1776-1794 22U 3	Sarcoxie	USA
670	2	4	29	1779791	MO	Missouri	37.035109	-93.52171	"37.035109,-93.52171"	"State Highway 14,Billings,MO 65610,USA"	State Highway 14	Billings	USA
671	2	4	29	1779791	MO	Missouri	37.016438	-92.805955	"37.016438,-92.805955"	"State Highway O,Seymour,MO 65746,USA"	State Highway O	Seymour	USA
672	2	4	29	1779791	MO	Missouri	36.993058	-92.09063	"36.993058,-92.09063"	"Unnamed Rd,Mark Twain National Forest,Willow Springs,MO 65793,USA"	Unnamed RdMark Twain National Forest	Willow Springs	USA
673	2	4	29	1779791	MO	Missouri	36.964976	-91.375831	"36.964976,-91.375831"	"County Road 609-A,Mark Twain National Forest,Winona,MO 65588,USA"	County Road 609-AMark Twain National Forest	Winona	USA
674	2	4	29	1779791	MO	Missouri	36.932198	-90.661654	"36.932198,-90.661654"	"Forest Road 3812,Mark Twain National Forest,Ellsinore,MO 63937,USA"	Forest Road 3812Mark Twain National Forest	Ellsinore	USA
675	2	4	29	1779791	MO	Missouri	36.89473	-89.948193	"36.89473,-89.948193"	"County Road 298,Bloomfield,MO 63825,USA"	County Road 298	Bloomfield	USA
676	2	4	29	1779791	MO	Missouri	36.85258	-89.235542	"36.85258,-89.235542"	"State Highway D,Charleston,MO 63834,USA"	State Highway D	Charleston	USA
677	3	6	21	1779786	KY	Kentucky	36.805758	-88.523796	"36.805758,-88.523796"	"2-344 McKendree Church Rd,Mayfield,KY 42066,USA"	2-344 McKendree Church Rd	Mayfield	USA
678	3	6	21	1779786	KY	Kentucky	36.754274	-87.813046	"36.754274,-87.813046"	"Tylerton Rd,Cadiz,KY 42211,USA"	Tylerton Rd	Cadiz	USA
679	3	6	21	1779786	KY	Kentucky	36.698138	-87.103386	"36.698138,-87.103386"	"1900-1982 Snardon Mill Rd,Allensville,KY 42204,USA"	1900-1982 Snardon Mill Rd	Allensville	USA
680	3	6	47	1325873	TN	Tennessee	36.637364	-86.394906	"36.637364,-86.394906"	"1210A Absher Branch Rd,Westmoreland,TN 37186,USA"	1210A Absher Branch Rd	Westmoreland	USA
681	3	6	47	1325873	TN	Tennessee	36.571963	-85.687698	"36.571963,-85.687698"	"1679 Hatcher Rd,Moss,TN 38575,USA"	1679 Hatcher Rd	Moss	USA
682	3	6	47	1325873	TN	Tennessee	36.50195	-84.981849	"36.50195,-84.981849"	"4412-4422 Squirrel Flat Rd,Pall Mall,TN 38577,USA"	4412-4422 Squirrel Flat Rd	Pall Mall	USA
683	3	6	47	1325873	TN	Tennessee	36.42734	-84.277449	"36.42734,-84.277449"	"2547-2573 Stinking Creek Rd,Pioneer,TN 37847,USA"	2547-2573 Stinking Creek Rd	Pioneer	USA
684	3	6	47	1325873	TN	Tennessee	36.348149	-83.574584	"36.348149,-83.574584"	"3031 Dutch Valley Rd,Washburn,TN 37888,USA"	3031 Dutch Valley Rd	Washburn	USA
685	3	6	47	1325873	TN	Tennessee	36.264394	-82.873341	"36.264394,-82.873341"	"2705 Ottway Rd,Greeneville,TN 37745,USA"	2705 Ottway Rd	Greeneville	USA
686	3	6	47	1325873	TN	Tennessee	36.176093	-82.173805	"36.176093,-82.173805"	"905 Tiger Creek Rd,Cherokee National Forest,Roan Mountain,TN 37687,USA"	905 Tiger Creek RdCherokee National Forest	Roan Mountain	USA
687	3	5	37	1027616	NC	North Carolina	36.083264	-81.476058	"36.083264,-81.476058"	"7140 Greene Hollow Pl,Lenoir,NC 28645,USA"	7140 Greene Hollow Pl	Lenoir	USA
688	3	5	37	1027616	NC	North Carolina	35.985927	-80.780183	"35.985927,-80.780183"	"428-438 Rabbit Hwy,Harmony,NC 28634,USA"	428-438 Rabbit Hwy	Harmony	USA
689	3	5	37	1027616	NC	North Carolina	35.884102	-80.086261	"35.884102,-80.086261"	"110 W Guilford St,Thomasville,NC 27360,USA"	110 W Guilford St	Thomasville	USA
690	3	5	37	1027616	NC	North Carolina	35.777812	-79.394371	"35.777812,-79.394371"	"1322 Rufus Brewer Rd,Siler City,NC 27344,USA"	1322 Rufus Brewer Rd	Siler City	USA
691	3	5	37	1027616	NC	North Carolina	35.667078	-78.704591	"35.667078,-78.704591"	"8020 Daddy Rd,Raleigh,NC 27603,USA"	8020 Daddy Rd	Raleigh	USA
692	3	5	37	1027616	NC	North Carolina	35.551923	-78.016997	"35.551923,-78.016997"	"352 Union Grove Church Rd,Fremont,NC 27830,USA"	352 Union Grove Church Rd	Fremont	USA
693	3	5	37	1027616	NC	North Carolina	35.432373	-77.331664	"35.432373,-77.331664"	"7943 County Home Rd,Ayden,NC 28513,USA"	7943 County Home Rd	Ayden	USA
694	3	5	37	1027616	NC	North Carolina	35.308451	-76.648665	"35.308451,-76.648665"	"Tetterton Rd,Aurora,NC 27806,USA"	Tetterton Rd	Aurora	USA
695	3	5	37	1027616	NC	North Carolina	35.180184	-75.96807	"35.180184,-75.96807"	"74 Northern Pond Rd,Ocracoke,NC 27960,USA"	74 Northern Pond Rd	Ocracoke	USA
696	4	9	6	1779778	CA	California	34.858659	-120.304238	"34.858659,-120.304238"	"Unnamed Rd,Santa Maria,CA 93454,USA"	Unnamed Rd	Santa Maria	USA
697	4	9	6	1779778	CA	California	35.014076	-119.635012	"35.014076,-119.635012"	"Unnamed Rd,CA,USA"		Unnamed Rd	USA
698	4	9	6	1779778	CA	California	35.165287	-118.962919	"35.165287,-118.962919"	"Unnamed Rd,Bakersfield,CA 93307,USA"	Unnamed Rd	Bakersfield	USA
699	4	9	6	1779778	CA	California	35.312262	-118.288022	"35.312262,-118.288022"	"Unnamed Rd,CALIENTE,CA 93518,USA"	Unnamed Rd	CALIENTE	USA
700	4	9	6	1779778	CA	California	35.454969	-117.610384	"35.454969,-117.610384"	"Unnamed Rd,Ridgecrest,CA 93555,USA"	Unnamed Rd	Ridgecrest	USA
701	4	9	6	1779778	CA	California	35.59338	-116.930071	"35.59338,-116.930071"	"Unnamed Rd,CA,USA"		Unnamed Rd	USA
702	4	9	6	1779778	CA	California	35.727466	-116.24715	"35.727466,-116.24715"	"Unnamed Rd,CA,USA"		Unnamed Rd	USA
703	4	8	32	1779793	NV	Nevada	35.857199	-115.561691	"35.857199,-115.561691"	"State Route 53,Sandy Valley,NV 89019,USA"	State Route 53	Sandy Valley	USA
704	4	8	32	1779793	NV	Nevada	35.982552	-114.873764	"35.982552,-114.873764"	"100 Veterans Memorial Dr,Boulder City,NV 89005,USA"	100 Veterans Memorial Dr	Boulder City	USA
705	4	8	32	1779793	NV	Nevada	36.103498	-114.183443	"36.103498,-114.183443"	"Scanlon Ferry Rd,Lake Mead National Recreation Area,NV,USA"	Scanlon Ferry Rd	Lake Mead National Recreation Area	USA
706	4	8	4	1779777	AZ	Arizona	36.220014	-113.490801	"36.220014,-113.490801"	"Unnamed Rd,LITTLEFIELD,AZ 86432,USA"	Unnamed Rd	LITTLEFIELD	USA
707	4	8	4	1779777	AZ	Arizona	36.332073	-112.795915	"36.332073,-112.795915"	"Unnamed Rd,Grand Canyon National Park,AZ,USA"	Unnamed Rd	Grand Canyon National Park	USA
708	4	8	4	1779777	AZ	Arizona	36.439653	-112.098863	"36.439653,-112.098863"	"Arizona Trail,Kaibab National Forest,North Rim,AZ 86052,USA"	Arizona TrailKaibab National Forest	North Rim	USA
709	4	8	4	1779777	AZ	Arizona	36.542731	-111.399724	"36.542731,-111.399724"	"Indn Route 20,Page,AZ 86040,USA"	Indn Route 20	Page	USA
710	4	8	4	1779777	AZ	Arizona	36.641284	-110.698578	"36.641284,-110.698578"	"Unnamed Rd,Shonto,AZ 86054,USA"	Unnamed Rd	Shonto	USA
711	4	8	4	1779777	AZ	Arizona	36.735293	-109.995508	"36.735293,-109.995508"	"Unnamed Rd,Kayenta,AZ 86033,USA"	Unnamed Rd	Kayenta	USA
712	4	8	4	1779777	AZ	Arizona	36.824736	-109.290599	"36.824736,-109.290599"	"Apache County Road Coc-535,Teec Nos Pos,AZ 86514,USA"	Apache County Road Coc-535	Teec Nos Pos	USA
713	4	8	35	897535	NM	New Mexico	36.909595	-108.583935	"36.909595,-108.583935"	"Unnamed Rd,NM,USA"		Unnamed Rd	USA
714	4	8	35	897535	NM	New Mexico	36.989852	-107.875602	"36.989852,-107.875602"	"County Road 2090,Aztec,NM 87410,USA"	County Road 2090	Aztec	USA
715	4	8	8	1779779	CO	Colorado	37.065489	-107.16569	"37.065489,-107.16569"	"County Road 500,Pagosa Springs,CO 81147,USA"	County Road 500	Pagosa Springs	USA
716	4	8	8	1779779	CO	Colorado	37.136491	-106.454286	"37.136491,-106.454286"	"Continental Divide Trail,Rio Grande National Forest,Antonito,CO 81120,USA"	Continental Divide TrailRio Grande National Forest	Antonito	USA
717	4	8	8	1779779	CO	Colorado	37.202842	-105.741481	"37.202842,-105.741481"	"U Rd,Sanford,CO 81151,USA"	U Rd	Sanford	USA
718	4	8	8	1779779	CO	Colorado	37.264527	-105.027366	"37.264527,-105.027366"	"5377-5843 State Highway 12,Weston,CO 81091,USA"	5377-5843 State Highway 12	Weston	USA
719	4	8	8	1779779	CO	Colorado	37.321534	-104.312035	"37.321534,-104.312035"	"County Road 91,Model,CO 81059,USA"	County Road 91	Model	USA
720	4	8	8	1779779	CO	Colorado	37.373849	-103.59558	"37.373849,-103.59558"	"County Road 171,Kim,CO 81049,USA"	County Road 171	Kim	USA
721	4	8	8	1779779	CO	Colorado	37.421463	-102.878095	"37.421463,-102.878095"	"Road 11,Springfield,CO 81073,USA"	Road 11	Springfield	USA
722	4	8	8	1779779	CO	Colorado	37.464364	-102.159676	"37.464364,-102.159676"	"32902-34998 County Road 50,Walsh,CO 81090,USA"	32902-34998 County Road 50	Walsh	USA
723	2	4	20	481813	KS	Kansas	37.502543	-101.440418	"37.502543,-101.440418"	"5001-5295 County Road 17,Ulysses,KS 67880,USA"	5001-5295 County Road 17	Ulysses	USA
724	2	4	20	481813	KS	Kansas	37.535992	-100.720419	"37.535992,-100.720419"	"County Road 150,Copeland,KS 67837,USA"	County Road 150	Copeland	USA
725	2	4	20	481813	KS	Kansas	37.564703	-99.999775	"37.564703,-99.999775"	"12300-12398 U.S. 283,Dodge City,KS 67801,USA"	12300-12398 U.S. 283	Dodge City	USA
726	2	4	20	481813	KS	Kansas	37.588671	-99.278583	"37.588671,-99.278583"	"Unnamed Rd,Greensburg,KS 67054,USA"	Unnamed Rd	Greensburg	USA
727	2	4	20	481813	KS	Kansas	37.60789	-98.556943	"37.60789,-98.556943"	"SE 100th Ave,Pratt,KS 67124,USA"	SE 100th Ave	Pratt	USA
728	2	4	20	481813	KS	Kansas	37.622355	-97.834952	"37.622355,-97.834952"	"15280-15398 SE 20 St,Cheney,KS 67025,USA"	15280-15398 SE 20 St	Cheney	USA
729	2	4	20	481813	KS	Kansas	37.632065	-97.11271	"37.632065,-97.11271"	"14639 SW 130th St,Rose Hill,KS 67133,USA"	14639 SW 130th St	Rose Hill	USA
730	2	4	20	481813	KS	Kansas	37.637016	-96.390315	"37.637016,-96.390315"	"U.S. 400,Piedmont,KS 67122,USA"	U.S. 400	Piedmont	USA
731	2	4	20	481813	KS	Kansas	37.637208	-95.667866	"37.637208,-95.667866"	"Unnamed Rd,Fredonia,KS 66736,USA"	Unnamed Rd	Fredonia	USA
732	2	4	20	481813	KS	Kansas	37.63264	-94.945463	"37.63264,-94.945463"	"W 700th Ave,Hepler,KS 66746,USA"	W 700th Ave	Hepler	USA
733	2	4	29	1779791	MO	Missouri	37.623313	-94.223204	"37.623313,-94.223204"	"829-857 NE 40th Ln,Sheldon,MO 64784,USA"	829-857 NE 40th Ln	Sheldon	USA
734	2	4	29	1779791	MO	Missouri	37.609231	-93.50119	"37.609231,-93.50119"	"4434-4438 S 70th Rd,Bolivar,MO 65613,USA"	4434-4438 S 70th Rd	Bolivar	USA
735	2	4	29	1779791	MO	Missouri	37.590394	-92.779517	"37.590394,-92.779517"	"17398 Monroe Dr,Phillipsburg,MO 65722,USA"	17398 Monroe Dr	Phillipsburg	USA
736	2	4	29	1779791	MO	Missouri	37.566809	-92.058286	"37.566809,-92.058286"	"County Road 2800,Mark Twain National Forest,Licking,MO 65542,USA"	County Road 2800Mark Twain National Forest	Licking	USA
737	2	4	29	1779791	MO	Missouri	37.538479	-91.337594	"37.538479,-91.337594"	"County Road 536,Mark Twain National Forest,Salem,MO 65560,USA"	County Road 536Mark Twain National Forest	Salem	USA
738	2	4	29	1779791	MO	Missouri	37.505412	-90.617539	"37.505412,-90.617539"	"Crane Lake Rd,Mark Twain National Forest,Arcadia,MO 63621,USA"	Crane Lake RdMark Twain National Forest	Arcadia	USA
739	2	4	29	1779791	MO	Missouri	37.467614	-89.898219	"37.467614,-89.898219"	"State Highway B,Millersville,MO 63766,USA"	State Highway B	Millersville	USA
740	2	3	17	1779784	IL	Illinois	37.425093	-89.179728	"37.425093,-89.179728"	"1594-1854 Nash Rd,Anna,IL 62906,USA"	1594-1854 Nash Rd	Anna	USA
741	3	6	21	1779786	KY	Kentucky	37.377858	-88.462165	"37.377858,-88.462165"	"2102-2110 River Rd,Smithland,KY 42081,USA"	2102-2110 River Rd	Smithland	USA
742	3	6	21	1779786	KY	Kentucky	37.325921	-87.745623	"37.325921,-87.745623"	"332-774 Stoney Point Rd,Providence,KY 42450,USA"	332-774 Stoney Point Rd	Providence	USA
743	3	6	21	1779786	KY	Kentucky	37.269291	-87.030198	"37.269291,-87.030198"	"Unnamed Rd,BROWDER,KY 42326,USA"	Unnamed Rd	BROWDER	USA
744	3	6	21	1779786	KY	Kentucky	37.207982	-86.315982	"37.207982,-86.315982"	"701-1599 Honey Creek Rd,Brownsville,KY 42210,USA"	701-1599 Honey Creek Rd	Brownsville	USA
745	3	6	21	1779786	KY	Kentucky	37.142007	-85.603068	"37.142007,-85.603068"	"399 Coffey Ln,Greensburg,KY 42743,USA"	399 Coffey Ln	Greensburg	USA
746	3	6	21	1779786	KY	Kentucky	37.071379	-84.891548	"37.071379,-84.891548"	"117-127 Davis Rd,Russell Springs,KY 42642,USA"	117-127 Davis Rd	Russell Springs	USA
747	3	6	21	1779786	KY	Kentucky	36.996115	-84.181512	"36.996115,-84.181512"	"102 Rachael Rd,Daniel Boone National Forest,London,KY 40744,USA"	102 Rachael RdDaniel Boone National Forest	London	USA
748	3	6	21	1779786	KY	Kentucky	36.916229	-83.473049	"36.916229,-83.473049"	"Unnamed Rd,Warbranch,KY 40874,USA"	Unnamed Rd	Warbranch	USA
749	3	5	51	1779803	VA	Virginia	36.83174	-82.766247	"36.83174,-82.766247"	"3115 Willis Rd,Jefferson National Forest,Big Stone Gap,VA 24219,USA"	3115 Willis RdJefferson National Forest	Big Stone Gap	USA
750	3	5	51	1779803	VA	Virginia	36.742665	-82.061193	"36.742665,-82.061193"	"17148-17204 Rich Valley Rd,Abingdon,VA 24210,USA"	17148-17204 Rich Valley Rd	Abingdon	USA
751	3	5	51	1779803	VA	Virginia	36.649024	-81.357972	"36.649024,-81.357972"	"3649 Flatridge Rd,Mouth of Wilson,VA 24363,USA"	3649 Flatridge Rd	Mouth of Wilson	USA
752	3	5	37	1027616	NC	North Carolina	36.550836	-80.656669	"36.550836,-80.656669"	"232 White Pines Country Club Rd,Mt Airy,NC 27030,USA"	232 White Pines Country Club Rd	Mt Airy	USA
753	3	5	37	1027616	NC	North Carolina	36.448122	-79.957365	"36.448122,-79.957365"	"307 Belleville Dr,Stoneville,NC 27048,USA"	307 Belleville Dr	Stoneville	USA
